Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetricProperty,correlatedWith,curator note,definition,definitionEditor,definitionSource,editorNote,editorPreferedTerm,elucidation,exampleOfUsage,expand assertion to,expandExpressionTo,first order logic expression,has associated axiom(fol),has associated axiom(nl),has axiom label,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,hasAge,hasCurationStatus,hasDiagnostic,hasFinances,hasGender,hasMaritalStatus,hasMinimalInformation,hasObsolescenceReason,hasPercentageDistribution,hasRace,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/coverage,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/relation,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/type,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,importedFrom,in branch,is allocated id range,isDenotatorType,may be identical to,measures,OBO foundry unique label,ontology term requester,ro:locatedIn,ro:locationOf,ro:participatesIn,ro:partOf,scheduled for obsoletion on or after,term replaced by,term tracker item
http://purl.org/net/miCLIP#PaykelScale,Paykel Scale,,paykel  scale is used to  evaluate stressful life events,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Symptom_Specific_Assessment_Tool,,,,,paykel  scale is used to  evaluate stressful life events,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip:PaykelScale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75563,Unemployment,,The state of not having a job.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25172,"Does Not Work
Unemployed
Doesn't Work
Don't Work",,,,The state of not having a job.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C75563,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#SelfMutilation,Self Mutilation,,self destructive behavior committed without the individual intending to die.,false,,,http://purl.bioontology.org/ontology/CSP/2483-7540,Self-mutilate,,,,self destructive behavior committed without the individual intending to die.,,www.dphilpotlaw.com/html/glossary.html,,,,,,,,,,,,,,,,,,,,,,,,,,clip:SelfMutilation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Clinical_Assessment_Tool,Clinical Psychology Assessment Tool,,Any one of several evaluation/assessment tools used to ascertain a patient's condition or diagnosis.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Diagnostic_or_Prognostic_Tests,,,,,Any one of several evaluation/assessment tools used to ascertain a patient's condition or diagnosis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Clinical_Assessment_Tool,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73508,Affection,,A positive feeling of liking.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Emotion,,,,,A positive feeling of liking.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C73508,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74535,Worthlessness,,Feelings of being unimportant or useless.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Emotion,"Worthless
Feeling of Worthlessness",,,,Feelings of being unimportant or useless.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C74535,,,,,,,,,,,,,,,,,,,,,NCI Thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Patient,Patient,,"A person who receives medical attention, care, or treatment, or who is registered with medical professional or institution with the purpose to receive medical care when necessary.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Person,,,,,"A person who receives medical attention, care, or treatment, or who is registered with medical professional or institution with the purpose to receive medical care when necessary.",,"CDISC
FDA",,,,,,,,,,,,,,,,,,,,,,,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sample_Study_Population,Thesaurus:Patient,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sample_Study_Population,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,http://purl.org/net/miCLIP#ClinicalPsychologyActivity,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35420,Phobia,,"An anxiety disorder characterized by an intense, irrational fear of an object, activity, or situation. The individual seeks to avoid the object, activity, or situation. In adults, the individual recognizes that the fear is excessive or unreasonable.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anxiety_Disorder,,,,,"An anxiety disorder characterized by an intense, irrational fear of an object, activity, or situation. The individual seeks to avoid the object, activity, or situation. In adults, the individual recognizes that the fear is excessive or unreasonable.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C35420,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92196,Cognitive Disorder,,A category of psychiatric disorders which are characterized by a deficit in cognition or memory.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psychiatric_Disorder,,,,,A category of psychiatric disorders which are characterized by a deficit in cognition or memory.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C92196,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Author,Author,,,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Author,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/CSP/2725-5024,native american,,"a person having origins in any of the original peoples of the Americas, or who maintains cultural identification through tribal affiliation or community recognition.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17049,American Indian,,,,"a person having origins in any of the original peoples of the Americas, or who maintains cultural identification through tribal affiliation or community recognition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CRISP thesaurus, 2006",,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Diagnostic_or_Prognostic_Tests,Diagnostic or Prognostic Test,,A test perfomed to identify a disease or make a prediction of the course of the disease.,false,,,http://purl.org/net/miCLIP#ClinicalPsychologyActivity,,,,,A test perfomed to identify a disease or make a prediction of the course of the disease.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Diagnostic_or_Prognostic_Tests,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#PercentageDistribution,Percentage Distribution,,A frequency distribution in which the individual class frequencies are expressed as a percentage of the total frequency equated to 100.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Percentage,"relative frequency distribution
relative frequency table.",,,,A frequency distribution in which the individual class frequencies are expressed as a percentage of the total frequency equated to 100.,,http://encyclopedia2.thefreedictionary.com/percentage+distribution,,,,,,,,,,,,,,,,,,,,,,,,,,clip:PercentageDistribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#UnitedStatesDepartmentOfVeteransAffairs,United States Department of Veterans Affairs,,"VA is a government-run military veteran benefit system with Cabinet-level status. It is responsible for administering programs of veterans’ benefits for veterans, their families, and survivors. The benefits provided include disability compensation, pension, education, home loans, life insurance, vocational rehabilitation, survivors’ benefits, medical benefits and burial benefits. It is administered by the United States Secretary of Veterans Affairs.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Professional_Organization,VA,,,,"VA is a government-run military veteran benefit system with Cabinet-level status. It is responsible for administering programs of veterans’ benefits for veterans, their families, and survivors. The benefits provided include disability compensation, pension, education, home loans, life insurance, vocational rehabilitation, survivors’ benefits, medical benefits and burial benefits. It is administered by the United States Secretary of Veterans Affairs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,clip:UnitedStatesDepartmentOfVeteransAffairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#SuicidalImpulses,Suicidal Impulses,,,false,,,http://purl.org/net/miCLIP#SuicidalThoughts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip:SuicidalImpulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.icn.ch/icnp#Pride,Pride,,"Emotion: Feelings of elation and satisfaction at achievements, qualities and possessions that do one credit and opinion of one’s worth and importance.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Emotion,,,,,"Emotion: Feelings of elation and satisfaction at achievements, qualities and possessions that do one credit and opinion of one’s worth and importance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,icnp:Pride,,,,,,,,,,,,,,,,,,,,,International Classification for Nursing Practice.,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48191,Information,,"Knowledge derived from study, experience, or instruction that has been gathered or received by communication.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181,Info,,,,"Knowledge derived from study, experience, or instruction that has been gathered or received by communication.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C48191,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17049,Race,,"An arbitrary classification of a taxonomic group that is a division of a species. It usually arises as a consequence of geographical isolation within a species and is characterized by shared heredity, physical attributes and behavior, and in the case of humans, by common history, nationality, or geographic distribution.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Population_Group,Racial Group,,,,"An arbitrary classification of a taxonomic group that is a division of a species. It usually arises as a consequence of geographical isolation within a species and is characterized by shared heredity, physical attributes and behavior, and in the case of humans, by common history, nationality, or geographic distribution.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C17049,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20189,Property or Attribute,,"A distinguishing quality or prominent aspect of a person, object, action, process, or substance.",false,,,http://www.w3.org/2002/07/owl#Thing,,,,,"A distinguishing quality or prominent aspect of a person, object, action, process, or substance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C20189,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Emotion,Emotion,,"That aspect of consciousness devoted to affect or feeling; a strong feeling, aroused mental state, or intense state of drive or unrest directed toward a definite object, with physiological, somatic, and behavioral components.",false,,,http://www.w3.org/2002/07/owl#Thing,"Emotions
Emotional",,,,"That aspect of consciousness devoted to affect or feeling; a strong feeling, aroused mental state, or intense state of drive or unrest directed toward a definite object, with physiological, somatic, and behavioral components.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Emotion,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/SNMI/C0337781,Economic Status,,,false,,,http://purl.bioontology.org/ontology/SNOMEDCT/48176007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNMI:C0337781,,,,,,,,,,,,,,,,,,,,,"Systematized Nomenclature of Medicine, International Version",,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28007,Median,,The value which has an equal number of values greater and less than it.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53318,Statistical Median,,,,The value which has an equal number of values greater and less than it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C28007,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/CRISP/2724-9134,Criminal Behavior,,"behavior leading to and including the commission of an unlawful act, usually by an adult; do not confuse with CRIMINOLOGY, which is the study of criminal behavior, or with JUVENILE DELINQUENCY, which applies to children.",false,,,http://purl.bioontology.org/ontology/CRISP/2483-7344,larceny,,,,"behavior leading to and including the commission of an unlawful act, usually by an adult; do not confuse with CRIMINOLOGY, which is the study of criminal behavior, or with JUVENILE DELINQUENCY, which applies to children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRISP thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Department_of_Defense,Department of Defense,,,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Professional_Organization,"Defense Department
USDOD
DOD
DoD
the Pentagon",,,,,,http://en.wikipedia.org/wiki/United_States_Department_of_Defense#Military_Departments,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Department_of_Defense,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3479,Addiction,,"Uncontrollable craving, seeking, and use of a substance such as a drug or alcohol.NCI-GLOSS",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psychiatric_Disorder,,,,,"Uncontrollable craving, seeking, and use of a substance such as a drug or alcohol.NCI-GLOSS",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C3479,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/CSP/2483-6266,Behavior Disorder,,"any of various conditions characterized by impairment of an individual's normal behavioral functioning, and caused by social, psychological, biochemical, genetic, or other factors, such as infection or head trauma.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psychiatric_Disorder,,,,,"any of various conditions characterized by impairment of an individual's normal behavioral functioning, and caused by social, psychological, biochemical, genetic, or other factors, such as infection or head trauma.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRISP Thesaurus,,,,,,,,,,,,,,
