Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,Alt name,http://purl.obolibrary.org/obo/IAO_0000119#formal_citation
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Instructional_Media,Instructional Media,,"Formats or technologies for conveyance of didactic
content, including print, film, computers,
phonographic records, and magnetic tape.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Instrument_Controls,Instrument Controls,,"May include knobs, handles, levers, latches,
dials, switches, buttons, and any other mechanism
used to control the operation of machines and
instruments.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Controls (Instrument),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Instrumentality,Instrumentality,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insula,Insula,,A region of the cerebral cortex of primate brains that is buried in a cleft near the lower end of the lateral sulcus.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Insular Cortex|Island of Reil|Central Lobe,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insulin,Insulin,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insulin_Shock_Therapy,Insulin Shock Therapy,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insulin-like_Growth_Factor,Insulin-like Growth Factor,,A polypeptide structurally similar to insulin with growth-regulating properties.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Somatomedin,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insurance,Insurance,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intake_Interview,Intake Interview,,"Initial evaluation, assessment, or screening of
clients or patients to determine needs and
appropriate health, mental health, rehabilitation,
or other services.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Integrated_Services,Integrated Services,,"Collaboration and cooperation among social
service, education, health, or community service
providers.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Interagency Services,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Integrative_Psychotherapy,Integrative Psychotherapy,,"Integration of two or more theoretical approaches
and clinical methods of psychotherapy.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Integrity,Integrity,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intellectual_Development,Intellectual Development,,"Acquisition of factual knowledge. Consider
COGNITIVE DEVELOPMENT for acquisition of
reasoning, thought, and problem solving abilities.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intellectual_Development_Disorder,Intellectual Development Disorder,,"Impaired intellectual and adaptive functioning including limitations in conceptual, social, and everyday practical skills.  INTELLECTUAL DEVELOPMENT DISORDER manifests during pre-adolescent development.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Psychosocial Mental Retardation|Severe Mental Retardation|Institutionalized Mentally Retarded|Trainable Mentally Retarded|Mild Mental Retardation|Home Reared Mentally Retarded|Educable Mentally Retarded|Retardation (Mental)|Mental Retardation|Amentia|Borderline Mental Retardation|Cultural Familial Mental Retardation|Moderate Mental Retardation|Mental Deficiency|Oligophrenia|Slow Learners|Profound Mental Retardation,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intellectual_Development_Disorder_(Attitudes_Toward),Intellectual Development Disorder (Attitudes Toward),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Mental Retardation (Attitudes Toward),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intellectualism,Intellectualism,,"Doctrine which attempts to explain emotion and
volition in terms of cognitive processes.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intellectualization,Intellectualization,,"Defense mechanism in which distressful emotional
content of a painful situation is avoided by
focusing on intellectual (cognitive) aspects of
the situation or by engaging in abstract thinking.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intelligence,Intelligence,,"General ability to think, reason, learn, apply
knowledge, or deal effectively with the
environment. Consider also INTELLIGENCE QUOTIENT.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intelligence_Measures,Intelligence Measures,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Tests (Intelligence),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intelligence_Quotient,Intelligence Quotient,,"Relative intelligence of an individual expressed
as a score on a standardized test of intelligence.
Consider also INTELLIGENCE.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intelligent_Agents,Intelligent Agents,,Specialized software applications that enable users to better find information or to achieve specified goals. An essential feature of such agents is that they may adapt and learn.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intelligent_Design,Intelligent Design,,"Theoretical position that the universe, with all its diversity, is so ingeniously and complexly constructed and interrelated that it could only have been created by some intelligent force, and that complex biological organisms could not have emerged through natural selection.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intelligent_Tutoring_Systems,Intelligent Tutoring Systems,,"Systems which provide individualized instruction
and performance assessment in response to a
learner's actions.  Used in artificial
intelligence discussions.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intensive_Care,Intensive Care,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intention,Intention,,Determination to act in a certain manner.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Intentional_Learning,Intentional Learning,,Purposive or motivated learning.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Interaction_Analysis_(Statistics),Interaction Analysis (Statistics),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Interaction_Variance,Interaction Variance,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Interdisciplinary_Research,Interdisciplinary Research,,"Any research effort coordinated or executed by
members of two or more specialties, disciplines,
or theoretical orientations.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Multidisciplinary Research|Cross Disciplinary Research,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Interdisciplinary_Treatment_Approach,Interdisciplinary Treatment Approach,,"Combination of two or more disciplines in the
prevention, diagnosis, treatment, or
rehabilitation of mental or physical disorders.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Multidisciplinary Treatment Approach,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Interest_Inventories,Interest Inventories,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Interests,Interests,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Interest Patterns,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Interethnic_Family,Interethnic Family,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Interfaith_Marriage,Interfaith Marriage,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Interference_(Learning),Interference (Learning),,"Inhibition of learning due to negative transfer
effects of competing memories, thoughts, or
learned behavior. Effects include slower learning
and poorer memory.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
